node_id,event_year,n_projects,treatment_group,treatment_label,project_ids,traffic_pre,traffic_at,traffic_post,traffic_post2,delta_pre_to_event,delta_pre_to_post,delta_pre_to_post2,rel_delta_pre_to_post
17_A350,1990,1,seal_coat,Aggregate Seal Coat,17_A350_19900817_2_1,57020.0,38226.0,54859.0,66673.0,-18794.0,-2161.0,9653.0,-0.03789898281304805
17_B310,1987,1,unknown,Missing / not recorded,17_B310_19870101_1_1,4786.0,67820.0,70433.0,73489.0,63034.0,65647.0,68703.0,13.716464688675304
17_B310,1991,1,asphalt_overlay,Asphalt Concrete Overlay,17_B310_19910731_2_1,75378.0,51269.5,82408.0,62162.333333333336,-24108.5,7030.0,-13215.666666666664,0.09326328637002838
17_B310,1993,1,crack_sealing,Crack Sealing,17_B310_19930615_3_1,82408.0,62162.333333333336,64013.0,90178.0,-20245.666666666664,-18395.0,7770.0,-0.22321861955149985
17_B320,1987,1,unknown,Missing / not recorded,17_B320_19870101_1_1,4786.0,67820.0,70433.0,73489.0,63034.0,65647.0,68703.0,13.716464688675304
17_B320,1990,1,seal_coat,Slurry Seal Coat,17_B320_19900802_2_1,73489.0,53384.0,72113.0,82408.0,-20105.0,-1376.0,8919.0,-0.018723890650301406
17_B330,1987,1,unknown,Missing / not recorded,17_B330_19870101_1_1,4786.0,67820.0,70433.0,73489.0,63034.0,65647.0,68703.0,13.716464688675304
17_B330,1990,1,crack_sealing,Crack Sealing,17_B330_19900802_2_1,73489.0,53384.0,72113.0,82408.0,-20105.0,-1376.0,8919.0,-0.018723890650301406
17_B330,1996,1,crack_sealing,Lane-Shoulder Longitudinal Joint Sealing,17_B330_19960801_3_1,90178.0,98697.66666666667,129982.0,149178.0,8519.666666666672,39804.0,59000.0,0.44139368803921136
17_B340,1987,1,unknown,Missing / not recorded,17_B340_19870101_1_1,4786.0,67820.0,70433.0,73489.0,63034.0,65647.0,68703.0,13.716464688675304
17_B340,1991,1,crack_sealing,Lane-Shoulder Longitudinal Joint Sealing,17_B340_19910601_2_1,75378.0,57196.5,82408.0,73191.0,-18181.5,7030.0,-2187.0,0.09326328637002838
17_B340,1996,1,crack_sealing,Lane-Shoulder Longitudinal Joint Sealing,17_B340_19960801_3_1,90178.0,98697.66666666667,129982.0,149178.0,8519.666666666672,39804.0,59000.0,0.44139368803921136
17_B350,1987,1,unknown,Missing / not recorded,17_B350_19870101_1_1,4786.0,67820.0,70433.0,73489.0,63034.0,65647.0,68703.0,13.716464688675304
17_B350,1990,1,seal_coat,Aggregate Seal Coat,17_B350_19900802_2_1,73489.0,53384.0,72113.0,82408.0,-20105.0,-1376.0,8919.0,-0.018723890650301406
17_B350,2002,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),17_B350_20020601_3_1,166103.0,41601.666666666664,172876.0,176892.0,-124501.33333333334,6773.0,10789.0,0.04077590410769222
18_0601,1987,1,unknown,Missing / not recorded,18_0601_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0601,1992,1,patching,Partial depth patching of PCC pavements at joints,18_0601_19920601_2_1,276490.0,262876.0,200321.0,,-13614.0,-76169.0,,-0.2754855510145032
18_0602,1987,1,unknown,Missing / not recorded,18_0602_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0602,1990,1,patching,"Full Depth Transverse Joint Repair Patch, Joint Load Transfer Restoration in PCC Pavements",18_0602_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
18_0602,1995,1,patching,"Grinding Surface, Full Depth Patching of PCC Pavement Other Than at Joint",18_0602_19950701_3_1,382594.0,340891.0,436156.0,437946.0,-41703.0,53562.0,55352.0,0.13999696806536432
18_0602,2000,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,18_0602_20000401_4_1,379149.0,392506.5,414827.8,419488.8,13357.5,35678.79999999999,40339.79999999999,0.09410231861352658
18_0602,2001,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,18_0602_20010601_5_1,392506.5,414827.8,419488.8,397608.6666666667,22321.29999999999,26982.29999999999,5102.166666666686,0.06874357494716644
18_0602,2003,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",18_0602_20030601_6_1,419488.8,397608.6666666667,501841.6666666667,421047.28571428574,-21880.133333333302,82352.8666666667,1558.4857142857509,0.19631720004602435
18_0603,1987,1,unknown,Missing / not recorded,18_0603_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0603,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Partial depth patching of PCC pavements at joints",18_0603_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
18_0603,1994,1,crack_sealing,Crack Sealing,18_0603_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0603,1998,1,crack_sealing,Crack Sealing,18_0603_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0603,2003,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),18_0603_20030601_5_1,419803.0,365190.6,502501.0,381947.3333333333,-54612.40000000002,82698.0,-37855.666666666686,0.19699239881563496
18_0604,1987,1,unknown,Missing / not recorded,18_0604_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0604,1990,1,crack_sealing,"AC Shoulder Restoration, Asphalt Concrete Overlay, Full Depth Transverse Joint Repair Patch, Joint Load Transfer Restoration in PCC Pavements, Partial depth patching of PCC pavements at joints, Saw and Seal",18_0604_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
18_0604,1998,1,crack_sealing,Crack Sealing,18_0604_19980601_3_1,437946.0,384363.3333333333,379149.0,418521.0,-53582.666666666686,-58797.0,-19425.0,-0.13425627817128138
18_0605,1987,1,unknown,Missing / not recorded,18_0605_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0605,1990,1,patching,"AC Shoulder Restoration, Longitudinal Subdrains, Full Depth Transverse Joint Repair Patch, Joint Load Transfer Restoration in PCC Pavements",18_0605_19900612_2_1,379208.0,305449.5,276490.0,331768.0,-73758.5,-102718.0,-47440.0,-0.2708750870234805
18_0605,1995,1,patching,"Grinding Surface, Full Depth Patching of PCC Pavement Other Than at Joint, Partial depth patching of PCC pavements at joints",18_0605_19950701_3_1,382594.0,340891.0,436156.0,437946.0,-41703.0,53562.0,55352.0,0.13999696806536432
18_0605,1998,1,patching,Partial depth patching of PCC pavements at joints,18_0605_19980601_4_1,437946.0,399733.75,379149.0,397709.4,-38212.25,-58797.0,-40236.59999999998,-0.13425627817128138
18_0605,2000,1,patching,Partial Depth Patching of PCC Pavement Other Than at Joint,18_0605_20000401_5_1,379149.0,397709.4,415144.0,419803.0,18560.400000000023,35995.0,40654.0,0.09493629153710019
18_0605,2003,1,patching,"Patch Pot Holes - Hand Spread, Compacted with Truck",18_0605_20030601_6_1,419803.0,397870.3333333333,502171.3333333333,402530.71428571426,-21932.666666666686,82368.33333333331,-17272.28571428574,0.1962071098427913
18_0606,1987,1,unknown,Missing / not recorded,18_0606_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0606,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Longitudinal Subdrains, Full Depth Transverse Joint Repair Patch, Joint Load Transfer Restoration in PCC Pavements, Partial depth patching of PCC pavements at joints",18_0606_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
18_0606,1994,1,crack_sealing,Crack Sealing,18_0606_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0606,1998,1,crack_sealing,Crack Sealing,18_0606_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0607,1987,1,unknown,Missing / not recorded,18_0607_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0607,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Longitudinal Subdrains, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0607_19900627_2_1,379208.0,297383.0,276490.0,331768.0,-81825.0,-102718.0,-47440.0,-0.2708750870234805
18_0607,1994,1,crack_sealing,Crack Sealing,18_0607_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0607,1998,1,crack_sealing,Crack Sealing,18_0607_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0608,1987,1,unknown,Missing / not recorded,18_0608_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0608,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Longitudinal Subdrains, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0608_19900627_2_1,379208.0,297383.0,276490.0,331768.0,-81825.0,-102718.0,-47440.0,-0.2708750870234805
18_0608,1994,1,crack_sealing,Crack Sealing,18_0608_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0608,1998,1,crack_sealing,Crack Sealing,18_0608_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0659,1987,1,unknown,Missing / not recorded,18_0659_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0659,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Partial depth patching of PCC pavements at joints",18_0659_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
18_0659,1994,1,crack_sealing,Crack Sealing,18_0659_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0659,1998,1,crack_sealing,Crack Sealing,18_0659_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0660,1987,1,unknown,Missing / not recorded,18_0660_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0660,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Partial depth patching of PCC pavements at joints",18_0660_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
18_0660,1994,1,crack_sealing,Crack Sealing,18_0660_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0660,1998,1,crack_sealing,Crack Sealing,18_0660_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0661,1987,1,unknown,Missing / not recorded,18_0661_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0661,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Full Depth Transverse Joint Repair Patch, Joint Load Transfer Restoration in PCC Pavements, Partial depth patching of PCC pavements at joints",18_0661_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
18_0661,1994,1,crack_sealing,Crack Sealing,18_0661_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0661,1998,1,crack_sealing,Crack Sealing,18_0661_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0662,1987,1,unknown,Missing / not recorded,18_0662_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0662,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0662_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0662,1994,1,crack_sealing,Crack Sealing,18_0662_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0662,1998,1,crack_sealing,Crack Sealing,18_0662_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0663,1987,1,unknown,Missing / not recorded,18_0663_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0663,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0663_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0663,1998,1,crack_sealing,Crack Sealing,18_0663_19980601_3_1,437946.0,384363.3333333333,379149.0,418521.0,-53582.666666666686,-58797.0,-19425.0,-0.13425627817128138
18_0664,1987,1,unknown,Missing / not recorded,18_0664_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0664,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0664_19900621_2_1,379208.0,300609.5,276490.0,331768.0,-78598.5,-102718.0,-47440.0,-0.2708750870234805
18_0664,1998,1,crack_sealing,Crack Sealing,18_0664_19980601_3_1,437946.0,384363.3333333333,379149.0,418521.0,-53582.666666666686,-58797.0,-19425.0,-0.13425627817128138
18_0665,1987,1,unknown,Missing / not recorded,18_0665_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0665,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0665_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0665,1994,1,crack_sealing,Crack Sealing,18_0665_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0665,1998,1,crack_sealing,Crack Sealing,18_0665_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0666,1987,1,unknown,Missing / not recorded,18_0666_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0666,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0666_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0666,1994,1,crack_sealing,Crack Sealing,18_0666_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0666,1998,1,crack_sealing,Crack Sealing,18_0666_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0667,1987,1,unknown,Missing / not recorded,18_0667_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0667,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0667_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0667,1994,1,crack_sealing,Crack Sealing,18_0667_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0667,1998,1,crack_sealing,Crack Sealing,18_0667_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0668,1987,1,unknown,Missing / not recorded,18_0668_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0668,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0668_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0668,1998,1,crack_sealing,Crack Sealing,18_0668_19980601_3_1,437946.0,384363.3333333333,379149.0,418521.0,-53582.666666666686,-58797.0,-19425.0,-0.13425627817128138
18_0669,1987,1,unknown,Missing / not recorded,18_0669_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0669,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0669_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0669,1994,1,crack_sealing,Crack Sealing,18_0669_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0669,1998,1,crack_sealing,Crack Sealing,18_0669_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0670,1987,1,unknown,Missing / not recorded,18_0670_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0670,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0670_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0670,1994,1,crack_sealing,Crack Sealing,18_0670_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0670,1998,1,crack_sealing,Crack Sealing,18_0670_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0671,1987,1,unknown,Missing / not recorded,18_0671_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0671,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Fracture Treatment of PCC Pavement as Base for New AC Surface",18_0671_19900721_2_1,379208.0,284476.5,276490.0,331768.0,-94731.5,-102718.0,-47440.0,-0.2708750870234805
18_0671,1994,1,crack_sealing,Crack Sealing,18_0671_19940601_3_1,351524.0,329834.3333333333,408398.0,436156.0,-21689.666666666686,56874.0,84632.0,0.16179265142636065
18_0671,1998,1,crack_sealing,Crack Sealing,18_0671_19980601_4_1,437946.0,399733.75,379149.0,418521.0,-38212.25,-58797.0,-19425.0,-0.13425627817128138
18_0671,2003,1,patching,Manual Premix Spot Patch (hand spreading and compacting with roller),18_0671_20030801_5_1,419803.0,351883.2,502501.0,381947.3333333333,-67919.79999999999,82698.0,-37855.666666666686,0.19699239881563496
18_0672,1987,1,unknown,Missing / not recorded,18_0672_19870101_1_1,390928.0,387077.0,368530.0,379208.0,-3851.0,-22398.0,-11720.0,-0.05729443785044817
18_0672,1990,1,asphalt_overlay,"AC Shoulder Restoration, Asphalt Concrete Overlay, Partial depth patching of PCC pavements at joints",18_0672_19900611_2_1,379208.0,305987.0,276490.0,331768.0,-73221.0,-102718.0,-47440.0,-0.2708750870234805
